name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift
HPPSC070A_J144508.9-205213,blue,221.287453,-20.870211,6385.036,9706.994,13675.871,,,,9.36,9.122,5.073,2.933,12.27,11.599,11.031,0.013746
HPPSC070A_J043046.3+261202,blue,67.692914,26.200672,139.586,,358.326,97.2,,,13.485,13.231,9.256,7.3,15.772,14.861,14.572,0.026351
HPPSC070A_J173501.4+570308,blue,263.755957,57.052269,204.746,147.387,84.521,28.8,,,13.041,11.774,7.723,4.619,16.241,16.248,14.756,0.047235
HPPSC070A_J125939.1+283130,blue,194.913263,28.524869,25.748,,,,,,16.986,17.132,12.107,8.378,,,,0.37705
HPPSC070A_J143452.4+483943,blue,218.718341,48.661973,97.954,,155.224,77.9,,,11.906,11.352,8.039,5.563,13.678,13.012,12.457,0.036222
HPPSC070A_J111106.5+284112,blue,167.777107,28.686695,15.583,,36.638,,,,14.702,14.584,11.923,8.902,16.381,15.73,15.003,0.029758
HPPSC070A_J164729.3-291907,blue,251.872199,-29.31856,1096.184,1603.754,2089.462,914.6,421.4,,11.597,11.441,6.982,4.922,14.816,14.167,13.515,0.021108
HPPSC070A_J123608.7+275757,blue,189.036285,27.965966,504.131,583.161,428.68,158.5,,,13.395,12.93,8.435,5.576,15.247,14.795,14.293,0.092776
HPPSC070A_J124345.6+104612,blue,190.940085,10.770087,953.679,1620.075,2479.69,1201.9,572.3,243.4,11.498,11.28,7.044,5.112,14.459,13.818,13.151,0.029
HPPSC070A_J090036.8+205340,blue,135.153644,20.894579,71.622,53.975,39.61,,,,13.986,13.074,9.092,5.931,16.636,15.883,15.179,0.234
HPPSC070A_J104931.0+225752,blue,162.37919,22.964422,117.422,,137.043,52.9,,,10.985,10.036,6.821,4.335,13.873,13.136,12.735,0.032756
HPPSC070A_J033233.1-274123,blue,53.137923,-27.689724,1.907,4.791,13.113,,,,,,,,,,,1.047
HPPSC070A_J142933.3-002656,blue,217.388902,-0.448915,63.377,95.085,163.565,97.6,,,13.886,13.525,10.285,7.967,16.059,15.198,14.738,0.137215
HPPSC070A_J004252.8-233228,blue,10.720072,-23.541045,2221.295,2760.784,2411.907,978.1,359.4,120.7,10.085,9.437,6.057,3.329,12.584,11.918,11.199,0.022229
HPPSC070A_J133037.0+470111,blue,202.654427,47.019854,201.131,357.349,291.258,,,,13.678,13.189,9.067,6.964,16.013,15.181,14.495,0.130807
HPPSC070A_J154257.2-342845,blue,235.738621,-34.479094,245.761,,641.95,310.2,,,12.613,12.421,8.532,6.589,14.901,13.98,14.541,0.038937
HPPSC070A_J125627.8+265915,blue,194.11619,26.987445,269.963,501.953,864.709,446,215.9,77.2,10.828,10.844,8.939,7.285,12.467,11.808,11.782,0.021558
HPPSC070A_J202835.0+254401,blue,307.145878,25.733602,8909.996,11273.429,11081.329,,,,9.733,9.048,4.907,2.686,12.936,11.498,11.098,0.0139
HPPSC070A_J134925.8-283252,blue,207.357674,-28.547749,327.547,,622.684,294.7,115.9,,12.535,12.336,8.346,6.645,14.983,14.291,13.851,0.048514
HPPSC070A_J033221.0-274706,blue,53.08778,-27.784947,5.424,12.719,29.283,30.8,,,16.02,15.768,12.035,9.196,,,,0.67
HPPSC070A_J003257.0+152138,blue,8.237507,15.360659,41.623,,96.806,83.7,,,14.883,14.3,10.721,8.293,,,,0.561784
HPPSC070A_J054204.5+692243,blue,85.518767,69.378719,1435.743,2947.143,,,,,9.752,9.618,6.724,4.993,12.633,11.761,11.324,0.013122
HPPSC070A_J125836.1+281619,blue,194.650464,28.271807,731.095,769.608,558.406,213.5,93.8,,13.394,12.845,8.649,5.685,15.554,15.084,14.322,0.097601
HPPSC070A_J133014.9+470403,blue,202.562165,47.067418,42.326,74.764,153.581,105.9,,,15.357,15.03,11.06,8.782,,,,0.57918
HPPSC070A_J144038.2+533014,blue,220.159489,53.503927,1310.458,,750.468,245.2,,,11.287,10.084,6.124,3.121,14.006,13.27,12.651,0.037726
HPPSC070A_J163831.0-205525,blue,249.629191,-20.923577,772.366,,668.725,256.4,,,9.975,8.914,5.559,3.041,13.601,12.669,11.757,0.026372
HPPSC070A_J094310.9+465902,blue,145.795665,46.983926,55.483,115.168,171.506,97.1,,,14.026,13.74,9.939,7.959,15.909,15.076,14.642,0.088798
HPPSC070A_J232846.6+033042,blue,352.194338,3.511598,6949.176,7623.574,7329.076,2555.1,1009.6,372.2,9.859,9.48,4.927,2.441,12.588,12.067,11.336,0.017139
HPPSC070A_J095737.1+091735,blue,149.404707,9.293186,60.285,,142.407,,,,14.89,14.242,10.147,7.872,,,,0.226927
HPPSC070A_J130228.3+274605,blue,195.618266,27.768187,42.395,80.808,62.909,42,,,15.662,14.757,10.941,8.841,,,,0.23765
HPPSC070A_J204719.1+001915,blue,311.829563,0.320945,100.349,161.529,,,,,9.997,10.056,9.001,7.771,12.291,11.451,10.971,0.014011
HPPSC070A_J074438.7+402159,blue,116.161508,40.366421,31.436,70.832,,,,,14.002,13.895,10.379,8.25,16.464,14.983,14.468,0.01973
HPPSC070A_J140620.6+504618,blue,211.585962,50.771732,112.879,219.472,292.22,184.4,78,,13.698,13.363,9.964,8.593,16.195,15.192,14.451,0.106121
HPPSC070A_J151645.0+070322,blue,229.187618,7.056122,50.284,107.925,96.007,52.1,,,11.579,11.623,10.667,8.737,13.428,12.665,12.202,0.035171
HPPSC070A_J113205.4+704838,blue,173.02251,70.810617,171.319,,432.176,,,,12.197,12.084,9.001,7.446,14.814,13.901,13.363,0.051636
HPPSC070A_J112644.2+590921,blue,171.684308,59.155833,3191.524,3217.327,2640.831,908,393.7,153.8,10.401,9.76,5.861,3.112,13.268,12.58,11.877,0.003992
HPPSC070A_J033210.7-274706,blue,53.04469,-27.784886,2.72,,,,,,,,,,,,,1.045
HPPSC070A_J033253.4-274833,blue,53.22268,-27.809132,2.605,,,,,,,,,,,,,0.2257
HPPSC070A_J033251.8-274951,blue,53.216045,-27.830884,3.49,6.751,11.463,,,,17.538,17.737,12.575,9.275,,,,0.7358
HPPSC070A_J220329.1+772346,blue,330.871403,77.396198,525.247,,1379.163,659.9,264.8,,11.311,11.596,7.728,5.914,14.856,13.877,13.572,0.015441
HPPSC070A_J074423.8-260001,blue,116.099329,-26.000414,1158.655,,2047.732,885.9,440.9,,10.828,10.669,7.138,5.173,13.715,12.809,12.091,0.015631
HPPSC070A_J125741.4+274806,blue,194.422589,27.801759,33.588,50.168,,,,,15.307,14.791,11.514,8.668,,,,0.1861
HPPSC070A_J163041.7-183737,blue,247.674025,-18.626998,316.06,,509.696,,,,12.532,12.284,8.729,6.531,14.946,14.007,13.339,0.060612
HPPSC070A_J000334.8-003048,blue,0.89537,-0.51328,33.647,,,,,,14.848,14.406,10.726,8.838,16.829,16.182,15.454,0.157497
HPPSC070A_J141212.5-003646,blue,213.052387,-0.612859,44.091,40.043,46.176,,,,15.225,14.938,11.962,8.435,,,,0.024915
HPPSC070A_J004245.9-233342,blue,10.691313,-23.561582,11810.436,15561.415,12981.393,5333.8,2099.8,685.9,9.855,9.458,5.239,2.543,12.551,11.711,11.016,0.022639
HPPSC070A_J125721.3+214044,blue,194.339014,21.67889,40.098,91.918,134.684,91.1,,,14.243,13.953,10.226,8.981,16.375,15.778,15.216,0.113376
HPPSC070A_J154630.2+455953,blue,236.625837,45.998141,495.327,570.401,567.378,,,46.7,,,,,,,,0.009017
HPPSC070A_J125803.3+273831,blue,194.514022,27.642033,16.851,,,,,,16.558,16.067,12.162,8.56,,,,0.0705
HPPSC070A_J122605.2+130722,blue,186.521986,13.122799,62.858,,,,,,14.28,14.285,10.364,8.183,16.473,15.728,15.437,0.079989
HPPSC070A_J002025.1+005048,blue,5.104764,0.846694,25.841,40.951,,,,,15.147,15.44,11.598,8.294,16.681,16.115,15.798,0.079245
HPPSC070A_J084922.1+012522,blue,132.342154,1.422769,30.6,58.818,78.197,39.8,,,14.954,14.744,11.588,8.564,,,,0.034295
HPPSC070A_J130042.8+281810,blue,195.17857,28.30282,73.92,145.315,183.14,105,,,13.791,13.56,9.795,8.164,15.782,15.131,14.718,0.096587
HPPSC070A_J144009.5+491107,blue,220.039919,49.185148,126.999,173.693,172.329,99.6,,,12.974,11.758,8.67,6.262,15.751,15.186,14.117,0.146825
HPPSC070A_J020938.6-100848,blue,32.411107,-10.146585,11501.105,12308.225,11507.813,4026.9,1618.9,566.8,9.56,9.176,4.565,1.909,12.784,11.797,11.158,0.012844
HPPSC070A_J032252.8+583914,blue,50.720087,58.653759,1224.943,,2576.193,,,,11.099,10.916,6.893,4.84,14.677,13.392,13.027,0.007739
HPPSC070A_J142346.3+340102,blue,215.943215,34.017143,204.68,404.682,682.523,388.9,198.1,,11.421,11.316,8.536,6.574,13.394,12.969,12.655,0.011804
HPPSC070A_J053916.4-022136,blue,84.818354,-2.359981,293.773,,490.866,227.9,,,13.577,13.094,8.733,6.748,16.72,15.691,14.645,0.085877
HPPSC070A_J094259.9+470020,blue,145.749576,47.005662,7.793,17.51,30.267,,,,15.494,15.561,11.95,9.01,,,,0.418
HPPSC070A_J124415.4-020320,blue,191.064198,-2.055528,46.347,,131.918,,,,14.565,14.142,10.448,8.218,16.411,15.792,15.355,0.1166
HPPSC070A_J124137.9+322354,blue,190.40806,32.39821,11.096,23.634,65.665,45.5,,,14.853,14.624,11.197,8.521,,,,0.092067
HPPSC070A_J081015.1+335724,blue,122.563231,33.956675,1550.051,2544.599,4142.41,,,,10.902,10.75,6.7,4.223,13.241,12.448,12.092,0.017519
HPPSC070A_J144229.8+222016,blue,220.624217,22.33768,12.474,,,,,,14.779,14.703,12.395,8.882,16.509,15.923,15.776,0.097771
HPPSC070A_J120914.0+470330,blue,182.308581,47.058377,788.793,,884.596,374.2,165.3,61.5,10.912,10.146,6.811,4.593,12.879,12.335,12.032,0.02422
HPPSC070A_J033251.7-275018,blue,53.215674,-27.838306,2.169,3.808,,,,,17.734,17.215,12.78,9.308,,,,0.8528
HPPSC070A_J094649.7+132048,blue,146.707071,13.346556,19.387,64.737,103.469,64,,,14.272,13.899,10.449,8.244,16.402,15.669,14.482,0.132519
HPPSC070A_J125930.8+282859,blue,194.878325,28.483049,34.731,68.765,97.935,,,,14.482,14.136,10.679,9.09,17.025,15.778,15.474,0.0972
HPPSC070A_J230702.9+043256,blue,346.7621,4.548918,23.673,,,,,,11.555,10.944,8.38,6.16,14.033,13.285,12.545,0.042
HPPSC070A_J151802.5+061430,blue,229.510463,6.241761,60.088,100.426,104.981,,,,13.491,13.429,11.196,8.841,15.349,14.575,14.192,0.035665
HPPSC070A_J000403.7-002947,blue,1.015796,-0.49641,35.772,,121.302,65.8,,,14.814,14.265,10.392,8.733,16.893,16.29,14.892,0.159757
HPPSC070A_J125634.4+273120,blue,194.143586,27.522321,33.011,76.127,97.246,91,53.2,,15.529,15.329,10.989,8.562,,,,0.56568
HPPSC070A_J043503.8+251104,blue,68.765914,25.184345,861.433,,1065.227,331,,,12.059,11.853,7.69,4.907,14.759,14.058,13.633,0.012485
HPPSC070A_J072853.5+334907,blue,112.223217,33.818619,19002.561,22551.051,19220.014,,,,9.634,9.164,4.736,1.812,12.259,11.461,10.704,0.01379
HPPSC070A_J083454.7+553423,blue,128.727933,55.573012,36.73,41.422,,,,,13.717,13.428,10.519,6.79,16.366,15.263,14.18,0.242
HPPSC070A_J141612.2-012810,blue,214.050888,-1.469389,105.534,176.284,202.037,,,,12.96,12.736,10.09,8.621,14.974,14.099,13.634,0.122774
HPPSC070A_J065611.9-491951,blue,104.049897,-49.330742,274.378,,,,,,11.314,10.105,6.345,3.683,13.831,13.053,12.7,0.041002
HPPSC070A_J033246.8-274020,blue,53.19518,-27.672296,3.032,6.542,,,,,16.72,16.87,12.551,9.605,,,,0.6684
HPPSC070A_J073543.4+114235,blue,113.930893,11.7098,10140.327,11924.068,9207.392,3451.5,,,10.644,9.369,5.755,2.972,13.622,12.78,11.916,0.016255
HPPSC070A_J121440.2+362418,blue,183.667872,36.404927,231.849,281.666,264.153,142.8,,,13.605,13.329,9.405,6.796,15.725,15.176,14.483,0.042525
HPPSC070A_J143346.8+400449,blue,218.44513,40.080252,1009.356,1427.237,1508.101,,,,11.258,11.127,7.626,5.211,13.501,12.704,12.184,0.025604
HPPSC070A_J213610.8-383233,blue,324.045363,-38.542528,3960.826,,,,,,11.626,10.833,6.17,2.925,14.399,13.858,13.092,0.019453
HPPSC070A_J133007.0+003153,blue,202.52921,0.531432,631.717,,851.45,,,,12.682,12.329,8.017,5.592,15.076,14.421,13.987,0.0753
HPPSC070A_J130634.8-493149,blue,196.645371,-49.530292,589.854,862.495,982.724,457.6,188.1,,12.476,11.525,7.768,5.65,15.349,14.66,14.183,0.051519
HPPSC070A_J114839.5+000144,blue,177.164772,0.028886,18.39,36.055,37.755,,,,14.773,14.459,11.222,8.354,16.623,16.006,15.6,0.095274
HPPSC070A_J205826.7-423859,blue,314.611565,-42.649825,12629.304,10313.493,5590.533,1797.7,615.7,188.3,11.275,9.834,5.292,1.998,13.929,13.189,12.453,0.042996
HPPSC070A_J130827.4+042213,blue,197.114488,4.370198,62.063,126.06,234.466,151.7,,,13.41,13.333,9.966,8.578,15.632,15.078,14.689,0.02411
HPPSC070A_J180034.0-040144,blue,270.141876,-4.028975,1621.82,2121.046,2220.251,,,,11.504,11.176,6.901,4.514,14.723,13.695,13.058,0.01425
HPPSC070A_J033219.5-274052,blue,53.081486,-27.681043,7.633,15.106,,,,,16.197,15.842,12.339,8.913,,,,0.6815
HPPSC070A_J033231.0-273923,blue,53.129467,-27.656511,6.197,14.994,29.673,,,,15.023,14.69,12.261,9.599,16.57,15.497,15.357,0.1483
HPPSC070A_J043125.0+645155,blue,67.854473,64.865242,80.118,105.265,86.393,57.9,,,,,,,15.663,15.237,15.276,0.279
HPPSC070A_J153320.8-084203,blue,233.336744,-8.700809,2054.502,,1905.336,,,,11.178,10.655,6.78,3.664,13.848,13.211,12.511,0.022706
HPPSC070A_J001030.8+105829,blue,2.628542,10.974672,209.746,233.754,235.428,190.4,165.1,149.6,10.343,9.421,6.891,4.435,13.87,13.031,11.787,0.089338
HPPSC070A_J130044.5+280357,blue,195.185688,28.065781,15.685,36.74,,55.2,,,15.277,14.878,11.482,8.603,,,,0.3785
HPPSC070A_J004027.3+413655,blue,10.113789,41.615192,46.173,88.976,78.28,80.4,37.1,,13.676,13.589,10.385,8.953,15.803,15.009,14.506,0.11343
HPPSC070A_J094204.8+111820,blue,145.520038,11.305486,30.023,31.897,77.795,,,,14.764,14.528,11.11,8.348,16.767,15.175,15.405,0.132027
HPPSC070A_J105432.1+570933,blue,163.633943,57.159274,132.858,199.455,178.28,98.9,37.2,,13.082,12.949,9.525,7.206,14.989,14.209,13.817,0.06772
HPPSC070A_J033222.1-275429,blue,53.092417,-27.907969,11.461,,26.749,,,,16.429,15.811,11.62,9.449,,,,0.2037
HPPSC070A_J225149.3-175224,blue,342.955538,-17.873286,5679.211,4887.809,2707.942,409.4,,,12.662,12.168,7.216,3.437,15.147,14.365,13.744,0.0772
HPPSC070A_J051611.3-000859,blue,79.047406,-0.149806,627.833,,1012,489.1,,,8.627,7.74,5.369,3.483,12.048,11.207,10.221,0.032713
HPPSC070A_J174317.4+625022,blue,265.822539,62.839443,110.323,,323.279,,,,11.878,11.157,8.295,5.864,14.6,13.697,12.856,0.032999
HPPSC070A_J125941.2+273512,blue,194.921805,27.586752,26.193,,,,,,14.945,13.868,10.794,8.34,,,,0.16393
HPPSC070A_J153717.2-341219,blue,234.32195,-34.205316,252.393,,451.488,233,,,11.554,11.479,9.502,7.228,13.891,13.153,12.468,0.045011
HPPSC070A_J172419.0+505740,blue,261.079218,50.961224,14.809,,,,,,,,,,,,,1.079
HPPSC070A_J033218.4-275225,blue,53.076925,-27.873669,3.839,5.542,,,,,,,,,,,,0.7396
HPPSC070A_J154616.4+022455,blue,236.568585,2.415231,8008.284,10239.63,12344.906,5626.2,,,,,,,12.178,11.223,10.576,0.012806
HPPSC070A_J213227.8+100821,blue,323.116148,10.139123,470.77,453.064,367.152,177.2,91.3,,9.542,8.523,5.777,3.499,12.837,11.748,10.669,0.062977
HPPSC070A_J130150.3+275336,blue,195.459645,27.893341,31.942,28.452,,,,,11.868,11.921,10.812,8.481,13.573,12.905,12.682,0.025204
HPPSC070A_J001435.2+004426,blue,3.646826,0.740624,67.62,40.868,63.316,,,,15.517,15.027,11.409,8.368,,,,0.24373
HPPSC070A_J040225.7-180251,blue,60.607234,-18.047499,2823.952,,4263.463,1784,753.4,275.2,9.863,9.242,5.911,3.523,12.832,11.934,11.238,0.026291
HPPSC070A_J092758.4+053959,blue,141.993489,5.666368,90.809,,216.861,,,,13.839,13.528,10.261,8.136,16.122,15.159,14.409,0.082335
HPPSC070A_J153851.6+012944,blue,234.715009,1.495566,145.278,290.371,408.178,,,,13.307,13.145,9.371,8.039,15.293,14.65,14.339,0.042638
HPPSC070A_J182419.3-562209,blue,276.08067,-56.369061,486.039,,,,,,10.55,9.646,6.537,3.914,13.343,12.632,12.026,0.016905
HPPSC070A_J130014.8+280229,blue,195.061985,28.041303,50.631,79.784,69.912,,,,11.984,12.081,10.671,8.161,13.483,12.908,12.572,0.019137
HPPSC070A_J121044.2+382011,blue,182.684399,38.336356,198.994,,,,,,9.964,9.195,6.751,4.536,13.028,12.2,11.495,0.022792
HPPSC070A_J233614.1+020918,blue,354.05899,2.155011,9075.69,8030.112,5901.101,,,,9.98,9.597,4.774,1.51,12.332,11.681,11.287,0.009333
HPPSC070A_J004553.3+411918,blue,11.472451,41.321573,69.58,111.979,157.459,82.1,,,14.248,13.988,10.315,7.704,16.474,15.526,15.201,0.09551
HPPSC070A_J122342.4+461326,blue,185.926958,46.223804,123.167,,220.961,,,,13.864,13.619,10.108,7.901,15.662,15.082,14.604,0.063156
HPPSC070A_J003621.0+453954,blue,9.087482,45.664879,155.985,,181.677,113.2,,,10.572,9.807,7.203,4.938,13.878,12.921,12.088,0.047643
HPPSC070A_J033236.1-275118,blue,53.150518,-27.855103,2.473,5.794,,,,,17.073,16.478,12.884,9.207,,,,0.3592
HPPSC070A_J112732.9+360417,blue,171.887248,36.071335,91.515,159.81,268.582,,,,11.79,11.732,9.754,7.87,13.656,13.01,12.715,0.03443
HPPSC070A_J123935.9+122620,blue,189.899934,12.438803,20.281,26.124,20.78,,,,12.253,12.267,10.682,8.231,13.869,13.309,13.008,0.040859
HPPSC070A_J114403.2+333208,blue,176.013626,33.535444,108.92,218.466,251.704,,,,11.778,11.784,9.653,8.313,13.573,12.794,12.522,0.031799
HPPSC070A_J125950.1+275436,blue,194.959014,27.909862,27.223,48.482,,,,,14.932,14.503,11.501,8.752,16.681,15.989,15.547,0.19418
HPPSC070A_J033224.8-275335,blue,53.103653,-27.89312,2.429,7.047,40.098,27.6,23.5,,,,,,,,,3.04
HPPSC070A_J033223.8-274938,blue,53.099271,-27.827233,4.79,10.618,,,,,17.181,16.741,12.875,8.927,,,,0.5774
HPPSC070A_J110541.9+060123,blue,166.424927,6.023156,33.192,71.444,125.652,67.8,28.5,,,,,,15.939,15.155,14.643,0.077496
HPPSC070A_J035023.5-501836,blue,57.598142,-50.309967,386.45,,499.603,,,,12.38,12.128,8.409,5.793,14.433,13.829,13.42,0.036492
HPPSC070A_J033234.7-274225,blue,53.144794,-27.706833,3.796,10.121,20.15,,,,,,,,,,,0.4698
HPPSC070A_J161151.4-603754,blue,242.964496,-60.631757,205.37,,,,,,10.116,9.392,7.003,4.529,13.348,12.443,11.655,0.015637
HPPSC070A_J165116.0-143358,blue,252.816741,-14.566086,320.761,,1028.233,528.2,260.6,106.9,12.063,12.01,8.342,6.404,14.936,14.216,13.576,0.027062
HPPSC070A_J123719.4+114916,blue,189.330956,11.821197,20.828,,,,,,14.867,14.628,11.152,8.982,16.755,15.703,15.316,0.107551
HPPSC070A_J140301.1+541429,blue,210.75459,54.241325,1231.953,1347.963,1338.472,557.3,294,,12.964,12.39,7.433,4.083,16.06,14.803,14.352,0.000559
HPPSC070A_J144709.1+765620,blue,221.788299,76.938925,23.999,,,,,,15.758,14.393,10.609,8.676,,,,1.132
HPPSC070A_J123649.8+130947,blue,189.207592,13.163185,4925.951,6322.083,7901.443,3614.5,1961.5,,8.747,8.667,5.292,2.653,10.817,10.146,10.033,-0.000784
HPPSC070A_J121355.0+024752,blue,183.479285,2.797782,571.726,737.392,609.003,264,,,12.746,12.122,7.953,5.209,14.959,14.169,13.596,0.074225
HPPSC070A_J232539.3+004508,blue,351.413954,0.752298,9.234,12.717,,,,,,,,,,,,0.27684
HPPSC070A_J123536.5-395433,blue,188.902341,-39.909154,3681.118,,2172.839,833.1,,241.2,8.647,7.567,4.405,1.891,12.114,11.307,10.384,0.011801
HPPSC070A_J013120.7-065205,blue,22.836349,-6.86814,59.676,54.923,49.358,21.2,,,8.611,8.61,8.046,6.774,11.112,10.495,9.946,0.006011
HPPSC070A_J135414.9+402100,blue,208.562456,40.350033,47.243,,202.09,85.1,42.9,29.3,14.383,13.99,9.974,8.174,16.443,15.415,15.194,0.138698
HPPSC070A_J033207.7-274927,blue,53.032317,-27.824173,8.061,14.666,,,,,16.394,15.907,12.357,8.695,,,,0.459
HPPSC070A_J124125.7-575003,blue,190.357307,-57.834285,554.031,,879.874,327.6,112,,10.345,9.496,6.494,3.955,13.561,12.586,11.766,0.02443
HPPSC070A_J051033.9+400424,blue,77.641415,40.073303,775.415,,709.035,321.9,,,11.919,10.575,6.493,3.673,15.119,14.238,13.524,0.061999
HPPSC070A_J142906.4+011706,blue,217.277006,1.285085,301.399,349.72,317.539,167.9,67.2,,10.074,9.132,6.31,4.024,13.039,12.151,11.117,0.08657
HPPSC070A_J095155.0-064924,blue,147.979358,-6.823197,378.448,,,534.4,310.6,166.1,10.591,10.224,7.309,4.813,13.079,12.459,11.953,0.014523
HPPSC070A_J223125.4-190204,blue,337.856062,-19.034535,6447.617,8160.889,7758.163,3266.4,,,10.272,9.446,5.4,2.911,13.153,12.313,11.663,0.025041
HPPSC070A_J083211.2+223337,blue,128.047037,22.560271,555.228,914.799,1521.613,,,,10.027,10.028,7.434,5.836,12.164,11.382,11.343,0.015814
HPPSC070A_J151933.8+653558,blue,229.890904,65.599354,337.954,,745.991,342.6,138.2,,10.905,10.056,6.959,4.527,13.481,12.668,12.263,0.044
HPPSC070A_J181340.3-574455,blue,273.417925,-57.748516,5311.114,6379.303,5407.271,1915.5,756.2,246.2,10.595,10.226,5.726,3.066,13.504,12.713,12.027,0.016508
HPPSC070A_J153435.4-002845,blue,233.647524,-0.479053,282.495,,675.203,,,,12.963,12.744,8.691,6.914,15.205,14.497,14.044,0.06721
HPPSC070A_J125900.9+272120,blue,194.753763,27.355476,27.312,34.795,,,,,15.061,14.631,11.316,8.826,16.827,15.866,15.363,0.1886
HPPSC070A_J033227.4-275600,blue,53.114165,-27.933325,2.636,5.684,,,,,,,,,,,,1.109
HPPSC070A_J124347.3+104759,blue,190.947151,10.799787,23.599,55.366,94.577,64.9,,,14.504,14.215,10.69,8.395,,,,0.106092
HPPSC070A_J094741.2+133125,blue,146.921981,13.523712,160.644,,245.304,108.2,,,13.845,13.552,9.74,7.368,15.978,15.302,14.053,0.106901
HPPSC070A_J014357.6+022059,blue,25.990382,2.349759,1019.488,932.334,855.278,346.6,166.1,,10.024,8.891,5.242,2.688,12.832,12.023,11.453,0.017179
HPPSC070A_J125721.4+272728,blue,194.339499,27.457905,26.912,,,,,,14.673,14.298,11.556,8.756,,,,0.16504
HPPSC070A_J090130.1+181530,blue,135.375678,18.258408,132.652,183.279,,68.6,,,13.541,12.411,8.678,5.607,16.005,15.453,14.848,0.153913
HPPSC070A_J112003.3+132827,blue,170.013738,13.474244,103.181,206.632,322.604,,,,13.63,13.293,9.466,7.442,15.637,15.066,14.414,0.127183
HPPSC070A_J051655.9+513156,blue,79.232957,51.532216,6911.326,7072.74,4859.13,1699.3,617.8,202.6,11.088,10.313,5.775,2.714,14.327,13.321,12.583,0.027432
HPPSC070A_J031741.4-410804,blue,49.422505,-41.134343,98.026,189.898,305.052,197.2,,,13.4,13.17,9.467,7.824,15.525,14.922,14.366,0.117221
HPPSC070A_J130259.4-235651,blue,195.747874,-23.947575,105.607,109.681,,50.6,,,14.991,14.669,11.016,8.308,16.696,16.324,15.529,0.107991
HPPSC070A_J135355.8+664800,blue,208.48273,66.800005,73.683,91.991,83.041,,,,15.128,14.542,10.613,8.07,17.17,16.135,15.064,0.198256
HPPSC070A_J033232.8-275423,blue,53.137052,-27.906462,4.809,9.733,16.055,,,,16.027,15.785,12.245,8.989,,,,0.2031
HPPSC070A_J045325.6+040342,blue,73.356832,4.061655,641.101,,614.151,259.3,136.7,,9.619,8.363,5.243,2.925,13.132,12.236,11.493,0.02939
HPPSC070A_J114637.5+061017,blue,176.656272,6.171506,27.427,44.542,97.351,,,,14.895,14.683,11.196,8.562,,,,0.033037
HPPSC070A_J062332.9-605833,blue,95.887214,-60.975954,156.911,,437.92,,,,12.493,12.417,8.967,7.177,14.703,14.051,13.557,0.040558
HPPSC070A_J020920.9-100800,blue,32.337091,-10.133264,175.611,262.39,427.101,,,,10.162,10.147,8.682,6.733,12.445,11.683,11.082,0.012889
HPPSC070A_J094931.4+130931,blue,147.380976,13.158626,231.621,,474.944,205.5,88.3,,13.3,12.937,9.227,6.988,15.55,14.995,14.375,0.132397
HPPSC070A_J145741.3-430756,blue,224.422308,-43.132234,5018.498,5459.203,4524.83,,,,10.025,8.797,5.307,2.355,13.565,12.548,11.731,0.016261
HPPSC070A_J033211.0-274056,blue,53.045975,-27.682291,2.195,,,,,,16.911,16.569,12.918,9.576,,,,0.18
HPPSC070A_J070918.1+203810,blue,107.325444,20.636174,3478.961,4454.306,,2335.7,1248,,10.702,10.413,6.036,3.149,12.896,12.121,11.788,0.017599
